health_area,country_name,facility_name,org_unit_uid,zero_data_periods,rank
Reproductive Health,Uganda,Atkinson Clinic,DG2nMt8p2Nn,0,1
Reproductive Health,Uganda,Barnett Clinic,mwT7EzwidZc,0,1
Reproductive Health,Uganda,Bean Hospital,iVxsdXyq0bD,0,1
Reproductive Health,Uganda,Beard Dispensary,JZl2Tf6lLim,0,1
Reproductive Health,Uganda,Bernard Dispensary,vrz2YvsFQlT,0,1
Reproductive Health,Uganda,Bray Health Centre,BTA5PcHxi6n,0,1
Reproductive Health,Uganda,Brooks Health Post,x5y8LVUmY6O,0,1
Reproductive Health,Uganda,Brown Health Post,h040M1bYF7f,0,1
Reproductive Health,Uganda,Campbell Clinic,T8vi1D7RpvL,0,1
Reproductive Health,Uganda,Christensen Health Post,OdsXhRvmH53,0,1
Reproductive Health,Uganda,Collins Hospital,jeV71swwRMX,0,1
Reproductive Health,Uganda,Combs Clinic,IICG0XbRZUE,0,1
Reproductive Health,Uganda,Conley Health Post,yP4wMb2dHvc,0,1
Reproductive Health,Uganda,Cortez Health Post,cCXsEZTsUPF,0,1
Reproductive Health,Uganda,Crane Hospital,YxbjL9TMuBc,0,1
Reproductive Health,Uganda,Curry Health Post,DPPsNnNQ25b,0,1
Reproductive Health,Uganda,David Dispensary,I79Ic36rybX,0,1
Reproductive Health,Uganda,Davis Hospital,xjXs1aosKyj,0,1
Reproductive Health,Uganda,Everett Hospital,MNGA8edDcvJ,0,1
Reproductive Health,Uganda,Ferguson Health Post,MBtvbbW08M5,0,1
Reproductive Health,Uganda,Fisher Health Centre,dFJTJlwB9HN,0,1
Reproductive Health,Uganda,Freeman Clinic,BUucWWNzaTO,0,1
Reproductive Health,Uganda,Garcia Health Post,hLAb6RodPHd,0,1
Reproductive Health,Uganda,Garcia Health Post,tPzEMzXlP80,0,1
Reproductive Health,Uganda,Gill Hospital,lVbZ5bNewuG,0,1
Reproductive Health,Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,0,1
Reproductive Health,Uganda,Gould Health Post,Lhxq86QBdpf,0,1
Reproductive Health,Uganda,Graham Dispensary,it8ST3qPx0A,0,1
Reproductive Health,Uganda,Gross Health Centre,sTp8U66gCUa,0,1
Reproductive Health,Uganda,Hampton Hospital,inrQsZwgfyz,0,1
Reproductive Health,Uganda,Hardy Health Centre,qQPiPmTJhvY,0,1
Reproductive Health,Uganda,Hayes Dispensary,pBoXYzXbjry,0,1
Reproductive Health,Uganda,Haynes Hospital,feDOqUyaHla,0,1
Reproductive Health,Uganda,Henry Clinic,hrAiuQ8DUGC,0,1
Reproductive Health,Uganda,Herrera Clinic,IbQB0Qe3dsn,0,1
Reproductive Health,Uganda,Hickman Dispensary,dIWeXkpMdsi,0,1
Reproductive Health,Uganda,Higgins Dispensary,gF5rCncRpHQ,0,1
Reproductive Health,Uganda,Hill Clinic,Lki82ueuaQx,0,1
Reproductive Health,Uganda,Hill Clinic,X18zhnvsmjl,0,1
Reproductive Health,Uganda,Hobbs Hospital,rEHoNtqzgLT,0,1
Reproductive Health,Uganda,Hogan Hospital,bJys3RJ2gOj,0,1
Reproductive Health,Uganda,Holt Health Post,Qx9vKa7K6vt,0,1
Reproductive Health,Uganda,Howell Dispensary,foJ7jcG9I5N,0,1
Reproductive Health,Uganda,Hudson Hospital,uQvrrJLop6F,0,1
Reproductive Health,Uganda,Johnson Dispensary,u8t8RQY0nAG,0,1
Reproductive Health,Uganda,Johnston Hospital,TrB48ORMr2c,0,1
Reproductive Health,Uganda,Jones Health Post,n8NfFi7V4Ly,0,1
Reproductive Health,Uganda,Kennedy Clinic,u70yKbeFDyf,0,1
Reproductive Health,Uganda,King Health Centre,hhseqV2WER6,0,1
Reproductive Health,Uganda,Knight Dispensary,tBX9fEUaXpG,0,1
Reproductive Health,Uganda,Lane Health Post,V3W8S2HdY5t,0,1
Reproductive Health,Uganda,Lee Clinic,ykgromzcu21,0,1
Reproductive Health,Uganda,Lee Dispensary,Nefbl4SSsMW,0,1
Reproductive Health,Uganda,Lewis Clinic,U4CZRmXvMS6,0,1
Reproductive Health,Uganda,Lopez Dispensary,KLataeDqfzC,0,1
Reproductive Health,Uganda,Lopez Hospital,WcDUF12uYpo,0,1
Reproductive Health,Uganda,Marshall Health Post,lpx17CQ40QH,0,1
Reproductive Health,Uganda,Marshall Health Post,v2TYTmGGNXg,0,1
Reproductive Health,Uganda,Martin Health Post,gqCbguTRfdO,0,1
Reproductive Health,Uganda,Martinez Clinic,DaNMzp8xqRD,0,1
Reproductive Health,Uganda,Martinez Health Post,dI7zle6zg1X,0,1
Reproductive Health,Uganda,Mccann Dispensary,rwnQgWO7as3,0,1
Reproductive Health,Uganda,Michael Clinic,oAyXz6lkSVQ,0,1
Reproductive Health,Uganda,Miller Hospital,kRvvDiAKhJc,0,1
Reproductive Health,Uganda,Morales Health Post,CKoJP9gjbXf,0,1
Reproductive Health,Uganda,Morris Health Centre,JKGZQ58Zsls,0,1
Reproductive Health,Uganda,Nelson Dispensary,JBMDpUS7ZxR,0,1
Reproductive Health,Uganda,Obrien Hospital,JRLpYIHtaIv,0,1
Reproductive Health,Uganda,Odonnell Health Centre,hYQFJ0Yfycx,0,1
Reproductive Health,Uganda,Oneill Hospital,waWCH0I5Iv5,0,1
Reproductive Health,Uganda,Patel Dispensary,X0lLwLIsOq4,0,1
Reproductive Health,Uganda,Perez Dispensary,iy379gEcEJV,0,1
Reproductive Health,Uganda,Perkins Dispensary,ObLQYnKVXk8,0,1
Reproductive Health,Uganda,Petersen Clinic,CuthuAzIqm3,0,1
Reproductive Health,Uganda,Peterson Health Post,BVdmsw9CPNz,0,1
Reproductive Health,Uganda,Poole Dispensary,BJPUx3dc7k9,0,1
Reproductive Health,Uganda,Ramirez Health Centre,Jnal5WrLvk9,0,1
Reproductive Health,Uganda,Ramirez Health Centre,n8FmFet7s3H,0,1
Reproductive Health,Uganda,Reid Health Post,q6Wuug5mqzi,0,1
Reproductive Health,Uganda,Rivera Health Centre,pWfRRUnpmyG,0,1
Reproductive Health,Uganda,Rogers Clinic,MSNi2aAA9fD,0,1
Reproductive Health,Uganda,Ruiz Health Centre,nuT7MFuZgim,0,1
Reproductive Health,Uganda,Salas Hospital,aJOtld0aKZv,0,1
Reproductive Health,Uganda,Salinas Dispensary,aG0KwDioBKE,0,1
Reproductive Health,Uganda,Sanchez Dispensary,cfora0GOO7j,0,1
Reproductive Health,Uganda,Sheppard Health Post,gCQzPNwg8Z3,0,1
Reproductive Health,Uganda,Short Dispensary,nLXCPfHeiKm,0,1
Reproductive Health,Uganda,Short Health Centre,uZ7RQoKlHme,0,1
Reproductive Health,Uganda,Smith Dispensary,Fp3fecvL9Cl,0,1
Reproductive Health,Uganda,Soto Hospital,Gnm5J1MCJQl,0,1
Reproductive Health,Uganda,Stanley Health Centre,W6cwzAWRnL8,0,1
Reproductive Health,Uganda,Strickland Health Centre,UEfUUCtb4l0,0,1
Reproductive Health,Uganda,Stuart Health Post,Elj7BQwfzQu,0,1
Reproductive Health,Uganda,Terry Health Post,ndSU55gMRLb,0,1
Reproductive Health,Uganda,Torres Hospital,XFlS6bdOIIf,0,1
Reproductive Health,Uganda,Tran Clinic,UWtZmmwHm3q,0,1
Reproductive Health,Uganda,Vargas Health Centre,rxi8tKJAKJe,0,1
Reproductive Health,Uganda,Vaughan Clinic,gzWVpkbfZWF,0,1
Reproductive Health,Uganda,Walker Hospital,MJIxKDDKLui,0,1
Reproductive Health,Uganda,Warner Hospital,eY1BRo0wqFq,0,1
Reproductive Health,Uganda,Warren Health Post,LvmGBtY4xQ9,0,1
Reproductive Health,Uganda,Wells Health Centre,rMoeZGyITaB,0,1
Reproductive Health,Uganda,White Clinic,IuLwOpXJSnX,0,1
Reproductive Health,Uganda,Williams Clinic,g4z8hOi6Len,0,1
Reproductive Health,Uganda,Williams Health Centre,INPAGOCVRsL,0,1
Reproductive Health,Uganda,Williams Health Centre,hvTegq29Bca,0,1
Reproductive Health,Uganda,Williams Hospital,AJR62MJwhRa,0,1
Reproductive Health,Uganda,Wilson Health Centre,RiWwcAZ5hZs,0,1
Reproductive Health,Uganda,Wilson Hospital,QB1Xqm3K05A,0,1
Reproductive Health,Uganda,Woods Health Post,OlI4rHUqGIl,0,1
Reproductive Health,Uganda,Wright Hospital,hLBXVDwANNF,0,1
Reproductive Health,Uganda,Yu Clinic,E4s9wSyPu0N,0,1
Reproductive Health,Uganda,Zimmerman Health Centre,JUmHVLpPVaJ,0,1
Reproductive Health,,,GMWN436oLBD,0,1
Reproductive Health,,,GMiZ2JhNzaY,0,1
Reproductive Health,,,KGdzlXyqqwM,0,1
Reproductive Health,,,OgB7oafA1SQ,0,1
Reproductive Health,,,OyWQH0rEHEO,0,1
Reproductive Health,,,TGG77mz1fe5,0,1
Reproductive Health,,,UYu8hrtsdQD,0,1
Reproductive Health,,,fyGeVeFUTHG,0,1
Reproductive Health,,,gEW59tkMdjH,0,1
Reproductive Health,,,h27GI4zOU8h,0,1
Reproductive Health,,,kx32Iyibb7R,0,1
Reproductive Health,,,mrCQI0jZiaP,0,1
Reproductive Health,,,p0AxPlHvGVO,0,1
Reproductive Health,,,p7acAtJejfH,0,1
Reproductive Health,,,rHUiDvBVpoG,0,1
Tuberculosis,,,UYu8hrtsdQD,1,1
Tuberculosis,,,kx32Iyibb7R,1,1
Tuberculosis,Ethiopia,Adkins Hospital,oueoWaZvYpZ,0,3
Tuberculosis,Ethiopia,Allen Hospital,VosMD8dhvC3,0,3
Tuberculosis,Ethiopia,Alvarado Clinic,wKnf2AwrOIy,0,3
Tuberculosis,Ethiopia,Alvarado Health Post,x0WdMMHV3It,0,3
Tuberculosis,Ethiopia,Anderson Health Centre,aOBpDlxoKP4,0,3
Tuberculosis,Ethiopia,Ashley Dispensary,hdxxhY2SG6v,0,3
Tuberculosis,Ethiopia,Baker Health Post,qsobIp0kNFL,0,3
Tuberculosis,Ethiopia,Ball Health Centre,E2PohCDvghG,0,3
Tuberculosis,Ethiopia,Barnes Health Post,NYp0yX2m6NT,0,3
Tuberculosis,Ethiopia,Bass Health Centre,MYstIDkFYTY,0,3
Tuberculosis,Ethiopia,Bell Health Post,EaySUpZ7FxG,0,3
Tuberculosis,Ethiopia,Brown Health Centre,vKmy7v9ZwJR,0,3
Tuberculosis,Ethiopia,Calhoun Health Centre,yR9i2am0W8L,0,3
Tuberculosis,Ethiopia,Camacho Hospital,sMxN6mdGhoW,0,3
Tuberculosis,Ethiopia,Castaneda Health Post,ixuuzFEs88u,0,3
Tuberculosis,Ethiopia,Clark Health Post,CfeAPtt1aej,0,3
Tuberculosis,Ethiopia,Clark Health Post,U5vcOfrRKLU,0,3
Tuberculosis,Ethiopia,Collins Dispensary,LsqruZpq7Ol,0,3
Tuberculosis,Ethiopia,Crane Health Centre,HxiHIUmH0qZ,0,3
Tuberculosis,Ethiopia,Crosby Clinic,JuKlRTsDubh,0,3
Tuberculosis,Ethiopia,Cruz Health Centre,xRSCwZlejXD,0,3
Tuberculosis,Ethiopia,Dalton Clinic,AETQ4VM4gVy,0,3
Tuberculosis,Ethiopia,Daniels Health Post,HDyfXT6T72A,0,3
Tuberculosis,Ethiopia,Davis Health Centre,bhJOf6fQXGE,0,3
Tuberculosis,Ethiopia,Dominguez Hospital,ayVGAE6GH5j,0,3
Tuberculosis,Ethiopia,Drake Health Post,MVXrSmw5r0A,0,3
Tuberculosis,Ethiopia,Estes Health Post,Nbfayv5wb2q,0,3
Tuberculosis,Ethiopia,Estrada Dispensary,scQRPIwS2fx,0,3
Tuberculosis,Ethiopia,Ferguson Hospital,FDTjSdfSjVi,0,3
Tuberculosis,Ethiopia,Fisher Health Post,DqRQNcRb42I,0,3
Tuberculosis,Ethiopia,Floyd Hospital,Zl8QnQUwvZj,0,3
Tuberculosis,Ethiopia,Gibson Health Centre,fzDWLj8C79d,0,3
Tuberculosis,Ethiopia,Gonzales Clinic,v0GMwB0ybxy,0,3
Tuberculosis,Ethiopia,Graham Clinic,NfdNsoASl8A,0,3
Tuberculosis,Ethiopia,Graham Health Post,V5simi72YTv,0,3
Tuberculosis,Ethiopia,Graham Hospital,uQxwoecy9qN,0,3
Tuberculosis,Ethiopia,Grant Health Post,lbjpQFDaQwV,0,3
Tuberculosis,Ethiopia,Gray Clinic,wkbS8rmtnnE,0,3
Tuberculosis,Ethiopia,Hanson Health Post,nHfgoHH1kUa,0,3
Tuberculosis,Ethiopia,Hernandez Clinic,FTC8vaRP8yA,0,3
Tuberculosis,Ethiopia,Hernandez Health Centre,b8wO86tECcV,0,3
Tuberculosis,Ethiopia,Hernandez Health Post,WNVrA7Ym6E0,0,3
Tuberculosis,Ethiopia,Herrera Hospital,GzttsuxQfcG,0,3
Tuberculosis,Ethiopia,Higgins Health Centre,n6N7vMoxkZl,0,3
Tuberculosis,Ethiopia,Hooper Hospital,Q5HmbUIjd8t,0,3
Tuberculosis,Ethiopia,Hunter Hospital,wobdQep4vUv,0,3
Tuberculosis,Ethiopia,James Health Centre,NWaRM8c7Jry,0,3
Tuberculosis,Ethiopia,Johnston Hospital,yAC47E7YYnB,0,3
Tuberculosis,Ethiopia,Joyce Health Centre,FALcIJrd8RM,0,3
Tuberculosis,Ethiopia,Kelley Health Centre,paESzpAFkgl,0,3
Tuberculosis,Ethiopia,Lam Health Centre,ZLPo0SUDRHx,0,3
Tuberculosis,Ethiopia,Lawson Clinic,fDQQ7C48Jfx,0,3
Tuberculosis,Ethiopia,Lee Dispensary,HJjCg3R62nR,0,3
Tuberculosis,Ethiopia,Lee Hospital,a4JpNQ4czlJ,0,3
Tuberculosis,Ethiopia,Lowe Clinic,aUWY9WGCyZy,0,3
Tuberculosis,Ethiopia,Lowery Health Centre,MuSRqcIz1wp,0,3
Tuberculosis,Ethiopia,Manning Dispensary,MvTMfgaesb6,0,3
Tuberculosis,Ethiopia,Marshall Clinic,jmUmjaDNT4O,0,3
Tuberculosis,Ethiopia,Marshall Dispensary,uiC5i5zKBtg,0,3
Tuberculosis,Ethiopia,Martinez Health Post,ZXW2VO9tz4t,0,3
Tuberculosis,Ethiopia,Martinez Hospital,mAvRUgC91XT,0,3
Tuberculosis,Ethiopia,Mccall Dispensary,GIoFM4Jk9Jr,0,3
Tuberculosis,Ethiopia,Mcclure Health Post,UwMAomxIhRC,0,3
Tuberculosis,Ethiopia,Mccullough Clinic,bN1Wt3wQFea,0,3
Tuberculosis,Ethiopia,Meadows Clinic,ZNQceM4yNnC,0,3
Tuberculosis,Ethiopia,Mercado Clinic,rxNL3prjPHv,0,3
Tuberculosis,Ethiopia,Merritt Health Post,ZNGKwmxRPPL,0,3
Tuberculosis,Ethiopia,Miller Clinic,pE0xb2rVVGf,0,3
Tuberculosis,Ethiopia,Miller Health Centre,rTDIqtifcMj,0,3
Tuberculosis,Ethiopia,Molina Clinic,Z3YaLoqnChG,0,3
Tuberculosis,Ethiopia,Morris Health Post,SxWf1xV8R5a,0,3
Tuberculosis,Ethiopia,Morrison Hospital,wP6i9AbtCPJ,0,3
Tuberculosis,Ethiopia,Nguyen Clinic,rikh3VgMOGL,0,3
Tuberculosis,Ethiopia,Orozco Clinic,eFfCNSSVo0v,0,3
Tuberculosis,Ethiopia,Ortega Dispensary,yLJbrORT9PJ,0,3
Tuberculosis,Ethiopia,Osborne Health Post,sOAULkl2Gri,0,3
Tuberculosis,Ethiopia,Patterson Dispensary,QAljf7kZWB4,0,3
Tuberculosis,Ethiopia,Payne Hospital,OYK3KxBQ2os,0,3
Tuberculosis,Ethiopia,Perry Health Post,FG6zwWGSR0t,0,3
Tuberculosis,Ethiopia,Pittman Dispensary,q0lW97sfnVm,0,3
Tuberculosis,Ethiopia,Ramos Health Centre,Rg2WjThJ5mk,0,3
Tuberculosis,Ethiopia,Ramsey Hospital,A8W6O8LHY1e,0,3
Tuberculosis,Ethiopia,Reeves Clinic,ygL8ia4LnXy,0,3
Tuberculosis,Ethiopia,Rivas Clinic,vAtX99VvWp3,0,3
Tuberculosis,Ethiopia,Robinson Health Post,dzvSOmEHCbl,0,3
Tuberculosis,Ethiopia,Rogers Hospital,zYqycvfK3C4,0,3
Tuberculosis,Ethiopia,Ross Clinic,be0iX3D2A7o,0,3
Tuberculosis,Ethiopia,Ross Health Centre,uVRqUyCf9Zm,0,3
Tuberculosis,Ethiopia,Rush Dispensary,K4XXjiWUTzG,0,3
Tuberculosis,Ethiopia,Russell Hospital,BsvrGRcDOPI,0,3
Tuberculosis,Ethiopia,Salazar Health Post,jpj5SGPqe07,0,3
Tuberculosis,Ethiopia,Smith Clinic,hZ1TGy31GUy,0,3
Tuberculosis,Ethiopia,Spencer Health Centre,yQTpvGGXyP2,0,3
Tuberculosis,Ethiopia,Stafford Hospital,e7qFCD0U1xq,0,3
Tuberculosis,Ethiopia,Stein Health Post,U8KS7xh2NAS,0,3
Tuberculosis,Ethiopia,Sullivan Dispensary,TINiMJsViS7,0,3
Tuberculosis,Ethiopia,Terry Health Centre,rUYFWeNQFSE,0,3
Tuberculosis,Ethiopia,Torres Health Post,RoQMKXjxY3c,0,3
Tuberculosis,Ethiopia,Vargas Health Centre,uSMttKkZ1b8,0,3
Tuberculosis,Ethiopia,Wagner Hospital,lMmB6Uz8a7v,0,3
Tuberculosis,Ethiopia,Walker Clinic,sTtLnIfTb90,0,3
Tuberculosis,Ethiopia,Waller Dispensary,mZyvTHPBdac,0,3
Tuberculosis,Ethiopia,Washington Hospital,cZHntvb6X2v,0,3
Tuberculosis,Ethiopia,Watts Health Centre,hQaFeGvR2EN,0,3
Tuberculosis,Ethiopia,White Health Centre,NTsdtYiXCi5,0,3
Tuberculosis,Ethiopia,Williams Clinic,cCSWr5OBM2o,0,3
Tuberculosis,Ethiopia,Wilson Dispensary,hq5qwMgqk55,0,3
Tuberculosis,Ethiopia,Wilson Health Post,hLbwaBYOtAw,0,3
Tuberculosis,Ethiopia,Young Health Centre,NDxPiH1Caod,0,3
Tuberculosis,Ethiopia,Young Health Centre,wqbWL4DB0fw,0,3
Tuberculosis,Ethiopia,Zavala Clinic,inKZmnYR3W7,0,3
Tuberculosis,Tanzania,Adams Health Centre,uR0w8aD9qHB,0,3
Tuberculosis,Tanzania,Allen Clinic,kO9QRlNRgt2,0,3
Tuberculosis,Tanzania,Barton Clinic,pZ5jqeS2Lik,0,3
Tuberculosis,Tanzania,Bates Clinic,tN65WKbFY0V,0,3
Tuberculosis,Tanzania,Booth Hospital,N0ixVdSsboT,0,3
Tuberculosis,Tanzania,Bradshaw Dispensary,BSQk6rYtd9K,0,3
Tuberculosis,Tanzania,Branch Dispensary,qL4XdorpvLT,0,3
Tuberculosis,Tanzania,Brown Health Post,VCZ23jjyF7t,0,3
Tuberculosis,Tanzania,Brown Hospital,SOiSDwVsMlx,0,3
Tuberculosis,Tanzania,Bryan Clinic,mSG3nqpNgQY,0,3
Tuberculosis,Tanzania,Bryant Health Post,Y5L57Nz7zkg,0,3
Tuberculosis,Tanzania,Cantu Health Post,LmPCUpdt9Id,0,3
Tuberculosis,Tanzania,Carter Dispensary,KM3XoKWsJyt,0,3
Tuberculosis,Tanzania,Carter Health Post,QjC6o0EGp4G,0,3
Tuberculosis,Tanzania,Clark Health Centre,Mqnm1FQmdcB,0,3
Tuberculosis,Tanzania,Clark Hospital,lLxynP3MoZh,0,3
Tuberculosis,Tanzania,Coleman Health Post,QOfrVuk6E1r,0,3
Tuberculosis,Tanzania,Costa Clinic,KoTdt1MLMk7,0,3
Tuberculosis,Tanzania,Dalton Clinic,E5RWALJYFze,0,3
Tuberculosis,Tanzania,Davis Health Centre,mgFQOivjvoT,0,3
Tuberculosis,Tanzania,Dickerson Dispensary,MdzrEbzW1pA,0,3
Tuberculosis,Tanzania,Dudley Health Post,O2PBiwRpPid,0,3
Tuberculosis,Tanzania,Duran Hospital,UV9iUSCgg4s,0,3
Tuberculosis,Tanzania,Durham Health Centre,zMo1Getyn6w,0,3
Tuberculosis,Tanzania,Fernandez Hospital,FP5ctqSBVD8,0,3
Tuberculosis,Tanzania,Francis Health Centre,Qeh3hsiLdru,0,3
Tuberculosis,Tanzania,French Health Centre,Y1RXW0IMDMx,0,3
Tuberculosis,Tanzania,French Health Post,s36MRGtH7am,0,3
Tuberculosis,Tanzania,Garcia Dispensary,eWMgEDaLy2h,0,3
Tuberculosis,Tanzania,Gay Health Post,RKZac2iTAWP,0,3
Tuberculosis,Tanzania,George Clinic,mXbIgdpsT3W,0,3
Tuberculosis,Tanzania,Gibbs Clinic,u63UUWjR6na,0,3
Tuberculosis,Tanzania,Gibson Clinic,N7MZFYNvIuy,0,3
Tuberculosis,Tanzania,Gonzales Health Centre,ZU43tzQktg3,0,3
Tuberculosis,Tanzania,Graham Health Post,yM9AxXeC0os,0,3
Tuberculosis,Tanzania,Greene Health Post,rmWg2Z8CM2i,0,3
Tuberculosis,Tanzania,Guerrero Clinic,Q64RHRBlxCc,0,3
Tuberculosis,Tanzania,Guerrero Health Centre,HGI4AtxXGkQ,0,3
Tuberculosis,Tanzania,Harrison Clinic,E8INlt4EFYu,0,3
Tuberculosis,Tanzania,Harrison Hospital,PKnSRo00Lsv,0,3
Tuberculosis,Tanzania,Hayes Health Centre,KbH9WFtZ1wg,0,3
Tuberculosis,Tanzania,Hayes Health Post,CHeyIgkKpRC,0,3
Tuberculosis,Tanzania,Hines Dispensary,ifzE4CkRdvO,0,3
Tuberculosis,Tanzania,Hodges Health Post,ETjeuW2gDyU,0,3
Tuberculosis,Tanzania,Holland Clinic,Jw7c3axZQt2,0,3
Tuberculosis,Tanzania,Holloway Hospital,aqdcRAXpSMP,0,3
Tuberculosis,Tanzania,Hubbard Clinic,IibHRUpF1fx,0,3
Tuberculosis,Tanzania,Johnson Health Centre,WrY7G58ijwI,0,3
Tuberculosis,Tanzania,Johnston Clinic,TtvoRXOLVlw,0,3
Tuberculosis,Tanzania,Jones Health Post,QwOppSmwwjZ,0,3
Tuberculosis,Tanzania,Jones Hospital,dlcjmedYlIg,0,3
Tuberculosis,Tanzania,Kennedy Health Post,DBk2g5nivaa,0,3
Tuberculosis,Tanzania,Kim Health Post,MoDHQUEtOhP,0,3
Tuberculosis,Tanzania,Kim Health Post,cZJvhVaHk4l,0,3
Tuberculosis,Tanzania,King Clinic,omOMQtG5L5A,0,3
Tuberculosis,Tanzania,Larson Clinic,H3VoAFENRgJ,0,3
Tuberculosis,Tanzania,Lynch Dispensary,Crwndvu33Ar,0,3
Tuberculosis,Tanzania,Martinez Hospital,g6oxAqN91Gi,0,3
Tuberculosis,Tanzania,Matthews Clinic,OAA4LsaZMMr,0,3
Tuberculosis,Tanzania,Mcdaniel Clinic,DmDcRsxjwyn,0,3
Tuberculosis,Tanzania,Meza Hospital,e1xJUfSwHCW,0,3
Tuberculosis,Tanzania,Miller Dispensary,pIoN6OyAKSs,0,3
Tuberculosis,Tanzania,Mills Health Post,eACcR5HyNww,0,3
Tuberculosis,Tanzania,Moore Health Centre,KPGj4AS1Hf3,0,3
Tuberculosis,Tanzania,Moore Hospital,ye0F7CKYn4l,0,3
Tuberculosis,Tanzania,Morales Hospital,RSEP5u3Ll7Q,0,3
Tuberculosis,Tanzania,Morgan Health Centre,fEQA2OMrQ2d,0,3
Tuberculosis,Tanzania,Morris Hospital,aULgEAPECZG,0,3
Tuberculosis,Tanzania,Morse Health Post,OQpMYekFwRy,0,3
Tuberculosis,Tanzania,Murray Health Centre,mg2Tnh0P2lw,0,3
Tuberculosis,Tanzania,Murray Hospital,YpneTQLbXY6,0,3
Tuberculosis,Tanzania,Nelson Health Centre,v3YVG2nYJvn,0,3
Tuberculosis,Tanzania,Obrien Health Centre,D6BFjGK8mwO,0,3
Tuberculosis,Tanzania,Olsen Health Post,YVKmYml2hiF,0,3
Tuberculosis,Tanzania,Olson Hospital,S9TR28TsNoF,0,3
Tuberculosis,Tanzania,Ortiz Hospital,FivRI9nWAn6,0,3
Tuberculosis,Tanzania,Peck Clinic,UZSkkEOPWgk,0,3
Tuberculosis,Tanzania,Pennington Dispensary,xG4Jeu2qvjS,0,3
Tuberculosis,Tanzania,Perez Clinic,PsZSlj239g3,0,3
Tuberculosis,Tanzania,Perry Dispensary,v1sUfpLDFQe,0,3
Tuberculosis,Tanzania,Pierce Hospital,oOiEAk7wcB7,0,3
Tuberculosis,Tanzania,Powell Hospital,F5Iw1BLiFAh,0,3
Tuberculosis,Tanzania,Preston Health Post,FSi5lGQ15LJ,0,3
Tuberculosis,Tanzania,Ramirez Health Centre,VXi0Bu6GoYS,0,3
Tuberculosis,Tanzania,Ramos Health Centre,cBdlATPd4Iv,0,3
Tuberculosis,Tanzania,Ramos Health Post,mDYj5VPpY0s,0,3
Tuberculosis,Tanzania,Shea Health Post,CQzVyAdqTfn,0,3
Tuberculosis,Tanzania,Simpson Clinic,b3kB9P9bSeL,0,3
Tuberculosis,Tanzania,Smith Clinic,cb4jJUFaaP3,0,3
Tuberculosis,Tanzania,Smith Health Post,CC3jNYFqM9o,0,3
Tuberculosis,Tanzania,Smith Health Post,CRcR04foc4r,0,3
Tuberculosis,Tanzania,Sparks Dispensary,cxcUfQJ9vvp,0,3
Tuberculosis,Tanzania,Stephens Health Centre,Bnufdhxkoss,0,3
Tuberculosis,Tanzania,Stone Clinic,Wxk4gOq58DH,0,3
Tuberculosis,Tanzania,Taylor Hospital,NRYAY2GQ4Zr,0,3
Tuberculosis,Tanzania,Thompson Hospital,fGf6OpLvGkF,0,3
Tuberculosis,Tanzania,Thornton Clinic,TDHdrSdwi1I,0,3
Tuberculosis,Tanzania,Torres Dispensary,ju3l3rEGhls,0,3
Tuberculosis,Tanzania,Torres Hospital,xxhJ9NUXcXp,0,3
Tuberculosis,Tanzania,Tran Dispensary,orIlo8vWo5R,0,3
Tuberculosis,Tanzania,Underwood Clinic,k33l8qdyX0O,0,3
Tuberculosis,Tanzania,Warner Clinic,PllH1SPf29K,0,3
Tuberculosis,Tanzania,Weber Clinic,QzY0BkOa3yV,0,3
Tuberculosis,Tanzania,Wheeler Hospital,EScgfj8TPRc,0,3
Tuberculosis,Tanzania,Wilson Health Centre,bOyzqSUdfIL,0,3
Tuberculosis,Tanzania,Wolfe Health Post,OPWrS8oJQG8,0,3
Tuberculosis,,,GMWN436oLBD,0,3
Tuberculosis,,,GMiZ2JhNzaY,0,3
Tuberculosis,,,KGdzlXyqqwM,0,3
Tuberculosis,,,OgB7oafA1SQ,0,3
Tuberculosis,,,OyWQH0rEHEO,0,3
Tuberculosis,,,TGG77mz1fe5,0,3
Tuberculosis,,,fyGeVeFUTHG,0,3
Tuberculosis,,,gEW59tkMdjH,0,3
Tuberculosis,,,h27GI4zOU8h,0,3
Tuberculosis,,,mrCQI0jZiaP,0,3
Tuberculosis,,,p0AxPlHvGVO,0,3
Tuberculosis,,,p7acAtJejfH,0,3
Tuberculosis,,,rHUiDvBVpoG,0,3
